id,date,place,tweet,language,hashtags,user_id,username,name,nlikes,nreplies,nretweets,geo
915227013912367105,2017-10-03 15:48:18,,@BBC100women @MominaMustehsan Momina misss u alooot plz chat session rakh lain apna fans k sath,en,[],905440346674487297,momina_fans,Momina Musthsen,0,0,0,
915223392692862976,2017-10-03 15:33:55,,@PeopleAlchemist @BBC100women You're doing a great job with giving us the golden advice and tips. It's much needed coming from a strong and lovely woman like yourself.,en,[],2279277192,saraklondon,SARA K 🇬🇧,1,0,1,
915223238673862657,2017-10-03 15:33:18,,The latest The Digital Daily!  https://t.co/65Lw6GV19E #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",245037716,cddigitaluk,cd-digital.co.uk,0,0,0,
915222987972005888,2017-10-03 15:32:19,,Thanks for the shoutout @SARAKboutique 🙏 there are so many amazing #womeninleadership #smashyourceiling @BBC100women  https://t.co/9IguyRUIFP,en,"['womeninleadership', 'smashyourceiling']",2805511790,PeopleAlchemist,Laura,1,1,0,
915218735123898368,2017-10-03 15:15:25,,The latest The Steven Foden Daily!  https://t.co/wc31MNg4g9 Thanks to @WorthingSport #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",75859387,Dreamer35b,Steven Foden,0,0,0,
915217436860993539,2017-10-03 15:10:15,,¿Quiénes son las 10 latinoamericanas en la lista de las 100 mujeres de 2017 de la BBC?  https://t.co/rjdpyJBTaz #100Mujeres #100Women  https://t.co/LFRDTI1SRT,es,"['100mujeres', '100women']",10012122,bbcmundo,BBC News Mundo,29,0,22,
915215501957255171,2017-10-03 15:02:34,,@BBCBusiness @BBC100women I am happy to read Michelle Bachelet is on the list!,en,[],75787854,olgalustosa,olgalustosa,0,0,0,
915215377495404544,2017-10-03 15:02:04,,"@BBC100women Michelle Bachelet really deserves to be in the list of BBC 100 Women. She is inspiring, strong and absolutely a leader in South America.",en,[],75787854,olgalustosa,olgalustosa,7,2,1,
915215290828509185,2017-10-03 15:01:43,,.@ruchowdh wants technology to close the gap — not make it bigger:  https://t.co/azdhzuvaVm  #100Women  https://t.co/lXKMrVUOmn,en,['100women'],1396151678,ozy,OZY,1,0,0,
915213937045512193,2017-10-03 14:56:21,,@BBC100women @Nawazuddin_S We love you both....,en,[],912280316747718656,GaneshK37442217,Ganesh Kulkarni,0,0,0,
915210613101617152,2017-10-03 14:43:08,,Fore_Women: The latest The Women's Golf Daily!  https://t.co/KIiqSQR8jM Thanks to wilsonballglove juststyle ArnoldPalmerApp #bbc100women #r…,en,"['bbc100women', 'r']",2487597752,Golf_2_Win,Golf2Win,0,0,0,
915208757931642881,2017-10-03 14:35:46,,Inspiring. #100women  https://t.co/gLlwXWPCYv,en,['100women'],303668770,boldenbear,boldenbear,0,0,0,
915207352860606464,2017-10-03 14:30:11,,You're a true hero and inspiration @NawaalAkram  https://t.co/cl63LI3Yag #100Women #InspiringWomen #Qatar,en,"['100women', 'inspiringwomen', 'qatar']",3387323704,thelifepile,The Life Pile,0,0,0,
915206653208875010,2017-10-03 14:27:24,,Great @BBCWorld interview today with @AngelaDSaini on women breaking the glass ceiling in science - part of this week's @BBC100women series,en,[],369549405,ElizaCraston,Eliza Craston,5,0,0,
915206196449210368,2017-10-03 14:25:35,,Following on from @BBCRealityCheck article some interesting research from Prof. Ser-Huang Poon  https://t.co/WbLQdGM1oq #100women #genderlens  https://t.co/H6YbBhLXYD,en,"['100women', 'genderlens']",897064870792843264,CAIR_MBS,CAIR MBS,1,0,0,
915203295232307200,2017-10-03 14:14:03,,¡Comenzó la temporada de #100Mujeres de la BBC! Mira nuestro especial aquí --&gt;  https://t.co/Mlp3aXaQvk @BBC100Women  https://t.co/5NNgkDtnTs,es,['100mujeres'],10012122,bbcmundo,BBC News Mundo,11,0,13,
915200657526870017,2017-10-03 14:03:35,,The latest JMN News of the Day!  https://t.co/N3E0kUEIe4 #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",36926882,JulieMNoble,Julie Noble,0,0,0,
915200340349165568,2017-10-03 14:02:19,,@BBC100women @susipudjiastuti AQ mencintaimu bu menteri.,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,0,0,0,
915200331700617216,2017-10-03 14:02:17,,@susipudjiastuti @BBC100women AQ mencintaimu buk menteri.,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,0,0,0,
915200263580934145,2017-10-03 14:02:01,,@iratrivedi @BBCWorld @BBC100women Kudos Ira. Many congratulations. Quite an achievement dear,en,[],73685749,raghavarachuri,Raghava Rachuri,0,0,0,
915199890950643712,2017-10-03 14:00:32,,.@Royaram @LoriNMackenzie @nsmargolis @ruchowdh &amp; @MaciPeterson are cracking the glass ceiling...with a hackathon. Tune in 9am PT! #100Women  https://t.co/bnKVPjbpw9,en,['100women'],1396151678,ozy,OZY,10,1,3,
915198041769910272,2017-10-03 13:53:11,,@susipudjiastuti @BBC100women AQ mencintaimu buk menterim,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,0,0,0,
915197871850274816,2017-10-03 13:52:30,,@susipudjiastuti @BBC100women Apa boleh aq mencintaimu ibu menteri perikanan indonesia.,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,0,0,0,
915197219313147904,2017-10-03 13:49:55,,@susipudjiastuti @BBC100women Selamat malam mbak susi yang apa boleh aq mencintaimu.i love you.ibu menteri perikanan indonesia.,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,0,0,0,
915196294100119552,2017-10-03 13:46:14,,The latest KBA Daily!  https://t.co/VOyjVy2ooR #100women #breaking,en,"['100women', 'breaking']",580982407,BillfoxUk,Bill Fox,1,0,1,
915195550642958337,2017-10-03 13:43:17,,The latest The BusinessAM Daily!  https://t.co/0kJ2goiRoF #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",1254399414,BusinessAM1,Business AM,0,0,0,
915195225882218498,2017-10-03 13:42:00,,@BBCRealityCheck Interesting article. You might be interested in research from @MBSnews  https://t.co/UKd7TY7G3I &amp;  https://t.co/Y8zx6RLgFV #100women,en,['100women'],897064870792843264,CAIR_MBS,CAIR MBS,0,0,0,
915193505743605760,2017-10-03 13:35:09,,"Get ready — this week kicks off @BBC100women, a global initiative to celebrate women in the 21st century. #100Women  https://t.co/uoZtAgsINR",en,['100women'],1396151678,ozy,OZY,0,0,0,
915192359729672193,2017-10-03 13:30:36,,The PR Labpak Science Daily is out!  https://t.co/6xoqmQ6Fo2 #laboratory #chemicals #science #noredoctober #100women,en,"['laboratory', 'chemicals', 'science', 'noredoctober', '100women']",127550147,TotalLabSupply,Total Lab Supplies,0,0,0,
915192075410460673,2017-10-03 13:29:28,,I have a PhD proposal seeking funding for an intervention to support female returners' career development. message me 4 details.  #100women,en,['100women'],148761890,Hypno_decision,Nadine HPD DHP MCIPD,0,0,0,
915187804979781632,2017-10-03 13:12:30,,The latest The Creativity in Business Daily!  https://t.co/5QTNaHEqh1 #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",491652514,Debra_h_,DebraHallCreative 💙,0,0,0,
915183938754056192,2017-10-03 12:57:08,,@BBC100women @susipudjiastuti SayAngku dek susi puji astutik.,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,1,0,0,
915183880176414721,2017-10-03 12:56:54,,@BBC100women @susipudjiastuti SayAngku.,in,[],894599484482625537,KarYani68381857,mencari janda kaya asal.jawa timur.surabaya.,0,0,0,
915183612483522560,2017-10-03 12:55:51,,"What is mansplaining, manterrupting and bropriating? by #BBC100Women    https://t.co/K41D9250j8",en,['bbc100women'],48104021,FahimaIsaq,Fahima,0,0,0,
915180924119248896,2017-10-03 12:45:10,,BBC #100Women names 100 influential and inspirational women around the world every year. Did your fave make the cut?  https://t.co/6Rjb9ttGGK  https://t.co/h8zumisdUz,en,['100women'],1506123727,CoutureAfrica,Couture Africa Limited,2,0,1,
915180392432459778,2017-10-03 12:43:03,,InAccounts Daily is out!  https://t.co/SRcry1bgwj #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",239333751,InaSpellings,Ina,0,0,0,
915180359662305280,2017-10-03 12:42:55,,This is the funniest explanation of the word 'mansplaining' we've seen in a long time! 😂😂😂   https://t.co/WuLOlB8pal   #100Women #English  https://t.co/oSfAUvv10q,en,"['100women', 'english']",2450291,bbcle,BBC Learning English,27,0,10,
915175830233452544,2017-10-03 12:24:55,,@BBC100women @MominaMustehsan Congrats hope &amp; wish u to be the 1st 😜👍💃,en,[],911271835161042944,IriniaSantis,Irinia Santis,3,0,0,
915172366312931328,2017-10-03 12:11:09,,@rachcsteele What about yes women? She should be flying the flag for women  #100women,en,['100women'],44173516,Siege_Perilous,Patrina Finch #FBPE,0,1,1,
915170723643129856,2017-10-03 12:04:38,,#100women Isn't it disappointing that our own PM says today that she 'doesn't want a team of yes men'? She's not helping is she?,en,['100women'],44173516,Siege_Perilous,Patrina Finch #FBPE,0,0,0,
915170422366326784,2017-10-03 12:03:26,,#100Women: Are #ruralwomen smashing the glass ceiling of #agriculture?  https://t.co/aCgcbY6W8l #Smallholder #farmers #foodsecurity  https://t.co/IukdvqDSPO,en,"['100women', 'ruralwomen', 'agriculture', 'smallholder', 'farmers', 'foodsecurity']",3620703915,agrifoodaid,AgriFoodAID,10,0,7,
915169877429800960,2017-10-03 12:01:16,,"I spoke to Dr Ellie Cosgrave, engineer selected for #BBC100Women about how she is going to tackle street harrasment  https://t.co/6PeCztXXkI",en,['bbc100women'],575490205,heatheranne9,Heather Saul,8,0,2,
915169595106971648,2017-10-03 12:00:09,,@BBCNews So giving ppl hugs in workplace is sexism now - remind me 2 return all those unwarranted hugs I got from female bosses #100Women,en,['100women'],1888241689,andrewpeel13,#FifeWanderer,0,0,0,
915169565528731649,2017-10-03 12:00:02,,".@bbcnews #100women As a young woman, in every interview chap would always raise that I wasn't married. Questioned my sexuality &amp; intent",en,['100women'],44173516,Siege_Perilous,Patrina Finch #FBPE,0,0,0,
915165317994819584,2017-10-03 11:43:09,,Do women on boards increase company profits? #bbc100women  https://t.co/HL7ReyAeUz,en,['bbc100women'],341415214,SazLambley,Sarah Lambley,0,0,1,
915160762171232256,2017-10-03 11:25:03,,FACT | Women on boards increase company profits. 💰 🎉  #100Women  https://t.co/68IjmWqH3n,en,['100women'],764086592,DenyseWhillier,Denyse Whillier,2,0,2,
915160566460805120,2017-10-03 11:24:16,,"Working from home today, with BBC World News on in the background. Really enjoying its #100Women #diversity series. Inspiring stories. Check it out @bbcworldservice &amp; @BBC100women  https://t.co/vMD8HzP9RJ",en,"['100women', 'diversity']",400305021,mashit_up,Jemima Wade,4,0,2,
915157316739182593,2017-10-03 11:11:21,,The latest The IT@Home4U Daily!  https://t.co/fBiPk6O6tV #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",1009018566,itathome4u,IT@Home4U,0,0,0,
915154795593334784,2017-10-03 11:01:20,,RT bbcworldservice: .KattyKayBBC found herself saying ˝the only reason I've been successful in the US is my British accent˝ #100Women htt…,en,['100women'],831451171,reptesempresa,REPTES Empresa,0,0,0,
915154577749630978,2017-10-03 11:00:28,,Sexism in tech: 'A thousand little cuts'   #100women #genderequity #womenintech #sexism  @BBCWorld    https://t.co/MTRz148FP5  https://t.co/8KRa1P0rKP,en,"['100women', 'genderequity', 'womenintech', 'sexism']",2908107542,psb_dc,Theodora (Theo) Lau - 劉䂀曼,10,0,9,
915154192364441600,2017-10-03 10:58:56,,¡Comenzó la temporada de #100Mujeres de la BBC! Mira nuestro especial aquí --&gt;  https://t.co/Dh6CMyGCcL @BBC100Women  https://t.co/oFJUY3U0vc,es,['100mujeres'],10012122,bbcmundo,BBC News Mundo,6,1,4,
915153597377150976,2017-10-03 10:56:35,,The latest elmoqdamy news أخبار المقدامى !  https://t.co/ivTzAeY9BF #100women #bbcinnovators,ca,"['100women', 'bbcinnovators']",273517223,Piratejacksparo,أحمد المقدامي,0,0,0,
915152200908845056,2017-10-03 10:51:02,,"La série de la BBC #100Women est de retour. Cette année, elle encourage les femmes à innover  https://t.co/8QRFQ8i8Nx #100Femmes  https://t.co/9EC9n0tuvf",fr,"['100women', '100femmes']",4845859023,JamaisSansElles,JamaisSansElles,28,0,22,
915148452731944967,2017-10-03 10:36:08,,"RT bbcworldservice: .KattyKayBBC found herself saying ""the only reason I've been successful in the US is my British accent"" #100Women …",en,['100women'],2167152769,tutordidact,Tutordidact,0,0,0,
915147528999456768,2017-10-03 10:32:28,,The BBC's #100women list 2017 is here! 🙋Find out which inspirational women are included here  https://t.co/zWXMfxIyZw article via @BBCNews,en,['100women'],161631016,kpprtweets,KPPR,1,0,0,
915144914450702336,2017-10-03 10:22:04,,The latest Arafa Daily!  https://t.co/Qcvq2F4vhd #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",243607132,mohamedarafa22,🇪🇬 Mohamed Arafa Abdalla 🇸🇦,0,0,0,
915144814932451329,2017-10-03 10:21:41,,How confident are you? BBC journalist Katty Kay on how the 'confidence gap' holds women back  https://t.co/lO0EtU0UC1 #WE4L #BBC100Women,en,"['we4l', 'bbc100women']",2565126559,SocAccPlatform,Platform for Social Accountability,2,2,2,
915143738955063296,2017-10-03 10:17:24,,@ASiddqua @BBC100women @MominaMustehsan Okay,en,[],914911213578018816,WaqasMu34805482,Waqas Mughal,0,0,0,
915143607602106368,2017-10-03 10:16:53,,@janegarvey1 - Love you ! Now following #100women,en,['100women'],14449903,mjamme,Lady Mariéme Jamme 🦋🇸🇳🇬🇧,0,0,0,
915140814740819968,2017-10-03 10:05:47,,The entrepreneurs Daily is out!  https://t.co/IccOqjQMMC #100women #bbcinnovators,en,"['100women', 'bbcinnovators']",45847671,LVRb2b,LVR,0,0,0,
915140648440942592,2017-10-03 10:05:07,,@WaqasMu34805482 @BBC100women @MominaMustehsan Excuse me,en,[],3392842573,ASiddqua,عائش,1,1,0,
915139010443571200,2017-10-03 09:58:37,,Congrats to @elliecosgrave who has been celebrated as part of @BBC100women challenge. More info:  https://t.co/sF12lZw39l #teamgo #100women  https://t.co/T1qf8hQzhA,en,"['teamgo', '100women']",2181864572,UCLSTEaPP,UCL STEaPP,32,1,11,
915138556498235397,2017-10-03 09:56:48,,#100women 'Sexism in tech is like a thousand little cuts' via @BBCWorld #WomenInTech  https://t.co/VoK6nTPLCr,en,"['100women', 'womenintech']",733672685566328832,womenintechuk,Women in Tech,2,0,2,
915134622178189312,2017-10-03 09:41:10,,'smarter marketing' today is out!  https://t.co/xtCzsJiMBQ #100women #equalitysausage,en,"['100women', 'equalitysausage']",103964997,MX3Ireland,Marketing Xperience,0,0,0,
915129495262199808,2017-10-03 09:20:48,,The latest The AscendersTech Daily!  https://t.co/Ki32U2cWRQ #vegas #100women,en,"['vegas', '100women']",137255152,AscendersTech,Ascender1,0,0,0,
915122310188642304,2017-10-03 08:52:15,,Great initiative @firestarterfund wonder if we can classify @CrossingTravel #unsexyfirm #earlystage @BBCWorld @BBC100women,en,"['unsexyfirm', 'earlystage']",4010059163,SangsCrossing,Sangeeta Sadarangani,0,0,0,
915122176176640000,2017-10-03 08:51:43,,The latest TechReview!  https://t.co/smUHOa3ReT #lasvegas #100women,en,"['lasvegas', '100women']",14302068,m0ntassar,Montassar JDIDI,0,0,0,
915121835221635072,2017-10-03 08:50:22,,The latest Cogent Business Digest!  https://t.co/OKQ9rmRtsS #lasvegas #100women,en,"['lasvegas', '100women']",1318947397,cogentintel,Cogent Intelligence,0,0,0,
915119960489431040,2017-10-03 08:42:55,,#100women La refugiada afgana que se convirtió en una estrella del fútbol y acaba de firmar por el Manchester City -  https://t.co/ugJNdlC3de,es,['100women'],207433368,DraMyte,"María-Teresa Bernal, MD, MBA, MSc",0,0,0,
915118990728495105,2017-10-03 08:39:04,,@ASiddqua @BBC100women @MominaMustehsan Jo Apne Kiya,hi,[],914911213578018816,WaqasMu34805482,Waqas Mughal,0,1,0,
915118451240456192,2017-10-03 08:36:55,,Read today's Joy Factory Paper:  https://t.co/CVTMCDzt35 #100women #breastcancerawarenessmonth,en,"['100women', 'breastcancerawarenessmonth']",1371613860,katiejmoritz,Katie Moritz,0,0,0,
915118281379467265,2017-10-03 08:36:15,,The Daily Dynamo is out!  https://t.co/3519OoAQIN #100women #monarch,en,"['100women', 'monarch']",626523291,BNI_Dynamo,BNI Dynamo,0,0,0,
915116445511688192,2017-10-03 08:28:57,,READ: We Are Proud of These African Women!  https://t.co/3VQ16EPFKp via  https://t.co/ZwYqETYJFX #100women #EmmyAwards  https://t.co/pKAyS6fmH5,en,"['100women', 'emmyawards']",747682165576564737,OssifyMedia,Ossify Media,4,0,4,
915114668951265280,2017-10-03 08:21:53,,#100women help @bodyimagemvmt 2000 #bodypositive peeps to get this in UK schools join us  https://t.co/yZW55CFsT1  https://t.co/wK4x6oq1d6  https://t.co/3DYCMTOepA,en,"['100women', 'bodypositive']",4268607329,nutriri,Nutriri.org,7,1,1,
915112144747749376,2017-10-03 08:11:51,,BBC initiative #100Women: group in Silicon Valley to create a product that shall brake the #glassceiling  https://t.co/JBP98QVQtk  https://t.co/MkCx8WCP41,en,"['100women', 'glassceiling']",811194994967113728,LisaSophia232,Lisa Maier,2,0,0,
915111859371393024,2017-10-03 08:10:43,,#100women could help here - we are funding a body confidence education package into UK schools…  https://t.co/E8f37pRNmR,en,['100women'],4268607329,nutriri,Nutriri.org,0,0,0,
915110576992522240,2017-10-03 08:05:38,,Are rural women smashing the glass ceiling of agriculture?  https://t.co/OKxuRzZoBz #100Women #GlobalGoals,en,"['100women', 'globalgoals']",823150439143276545,FelixWeidenkaff,Felix Weidenkaff,1,0,3,
915110500370931712,2017-10-03 08:05:19,,Lady Michelle Mone MichelleMone is one of this year's #100Women. Find out more about this year's inspiring list:  https://t.co/bIFk70618L p…,en,['100women'],114484536,markjurys,🇬🇧♦️Mark Jury♦🇬🇧,0,0,0,
915110497237766144,2017-10-03 08:05:19,,"#teamlead tell you in their own words what they will bring to #100Women. Meet Royaram, LoriNMackenzie, nsmargolis and ruchowdh  pic.twitter.…",en,"['teamlead', '100women']",114484536,markjurys,🇬🇧♦️Mark Jury♦🇬🇧,0,0,0,
915110026959900672,2017-10-03 08:03:27,,RT BBC100women: Lady Michelle Mone MichelleMone is one of this year's #100Women. Find out more about this year's i…  https://t.co/u1fFSGZ5gM,en,['100women'],1677764882,nishant_shastry,Nishant Shastry,0,0,0,
915110023637995520,2017-10-03 08:03:26,,"RT BBC100women: #teamlead tell you in their own words what they will bring to #100Women. Meet Royaram, LoriNMacken…  https://t.co/8EYru3OwT9",en,"['teamlead', '100women']",1677764882,nishant_shastry,Nishant Shastry,0,0,0,
915108834041040896,2017-10-03 07:58:42,,@KattyKayBBC Your article on #Confidence is so needed! I found my confidence and got elected as a City Councillor aged 30. #100women,en,"['confidence', '100women']",371691934,CandiChetwynd,Candi Chetwynd ⭐,0,0,0,
915101669700096001,2017-10-03 07:30:14,,Lady Michelle Mone @MichelleMone is one of this year's #100Women. Find out more about this year's inspiring list:  https://t.co/2ULCXXIHUZ  https://t.co/OsZW0pExSW,en,['100women'],801001852171157504,BBC100women,BBC 100 Women,31,2,12,
915100349328953344,2017-10-03 07:24:59,, https://t.co/R9VU1ameMQ #100women,und,['100women'],4341034223,StonierDev,William Stonier,0,0,0,
915098844953763842,2017-10-03 07:19:01,,The latest The iClimate Solutions Journal!  https://t.co/Ax74aS3MTH #familymatters #100women,en,"['familymatters', '100women']",587814629,iclimatedesign,iClimate,0,0,0,
915096722837315587,2017-10-03 07:10:35,,The latest The Robert Dene  Daily Journal !  https://t.co/N0xOerkEEc #100women #monarch,en,"['100women', 'monarch']",15197915,Robert_Dene,Robert_Dene,0,0,0,
915088452219174912,2017-10-03 06:37:43,,Small Business Daily is out!  https://t.co/5NVFUo6ELH #lasvegas #100women,en,"['lasvegas', '100women']",114702380,brianc999,Brian Curnow,0,0,0,
915086464475480066,2017-10-03 06:29:49,,#Salaryman thinks toxic gendergap suggests a #100women app to report harassment incidents with a reddot map function to target 🎯 companies,en,"['salaryman', '100women']",390150956,salarymaninc,JapanInc,0,0,0,
915080943831982082,2017-10-03 06:07:53,,"A more balanced view behind the ""women in boards"" data. It's not simply ""Add women and stir"" 👌 #100Women  https://t.co/brwTQ2jDId",en,['100women'],24498203,noreenbautista,Noreen Marian Bautista,3,0,0,
915080628114255872,2017-10-03 06:06:37,,The latest EDGE living!  https://t.co/g7SLrs36I3 #100women #monarch,en,"['100women', 'monarch']",43061066,mmichalis,Michalis Moraitis,0,0,0,
915076207439380480,2017-10-03 05:49:03,,The latest Changing World!  https://t.co/8wwyLEXG1t #100women #noredoctober,en,"['100women', 'noredoctober']",55786299,balajij299,Balaji Jagannathan,0,0,0,
915075600985059328,2017-10-03 05:46:39,,Here's why @MominaMustehsan was featured in the BBC 100 Women List 2017!   https://t.co/ivgpxn8n84  #BBC100Women @fifiharoon  https://t.co/pRyXh03jfD,en,['bbc100women'],2230439502,hipinpakistan,HIP,1,0,1,
915074331625054208,2017-10-03 05:41:36,,The latest rblirrobert!  https://t.co/ZCfcZ4JDGs #100women #gameofthrones,en,"['100women', 'gameofthrones']",19577867,rblairrobert,rblairrobert,0,0,1,
915070434583941120,2017-10-03 05:26:07,,The latest The Himamshu Srivathsa Daily!  https://t.co/RuI0fXMevq #vegas #100women,en,"['vegas', '100women']",239804767,himamshu_7,himamshu,0,0,0,
915069148887207938,2017-10-03 05:21:00,,@BBC100women @MominaMustehsan Wow... So Great ... @MominaMustehsan 😘😘😘😘😘,en,[],911681901429174273,FARZ43674634,FARÀZ ALí😜,0,0,0,
915065362227630080,2017-10-03 05:05:58,,The latest The Twitter Times ☺!  https://t.co/I7cgAFuAju Thanks to @IamMihirPandya @i_ankitjain @BrattKumar #100women #fromthearchives,en,"['100women', 'fromthearchives']",173388464,pratibhasays,Pratibha Mehra,0,0,1,
915064101856059392,2017-10-03 05:00:57,,SDMcDuff  is out!  https://t.co/jQmDKW6zIB #100women #dirtyjohn,ht,"['100women', 'dirtyjohn']",621556470,AthinaPowers,"Athina K. Powers, Attorney",0,0,0,
915064042015870976,2017-10-03 05:00:43,,The latest VRR Business Information!  https://t.co/bSVxTfIODz #lasvegas #100women,en,"['lasvegas', '100women']",562707546,vrrbusinessinfo,Enjoy Nuevo Vallarta,0,0,0,
915050602316615680,2017-10-03 04:07:19,,The latest  The Wall Street Financial !  https://t.co/LiXa4gj4Yh #under30summit #100women,en,"['under30summit', '100women']",150652811,wallstreetfi,Wall Street Fin,0,0,0,
915040113893298176,2017-10-03 03:25:38,,The latest Business!  https://t.co/jwwH3qaIKG #mufc #100women,en,"['mufc', '100women']",98088522,Fatima_alzaabi1,Fatima Al Zaabi,1,0,0,
915033450620493824,2017-10-03 02:59:09,,Tomorrow @BBC100women will be LIVE @ozy HQ to tackle the issue of women's confidence in the workplace. Join in the conversation #100women  https://t.co/xlj45vqFPg,en,['100women'],236584592,asannieknows,Anne Muscarella,1,0,3,
915023739892400128,2017-10-03 02:20:34,,The latest MyWorld!  https://t.co/1HppuTBwqD #100women #lasvegas,en,"['100women', 'lasvegas']",1961688140,AeuphonosBooks,Euphie,0,0,0,
915022307915157504,2017-10-03 02:14:53,,BBC News - BBC 100 Women 2017: Who is on the list?  https://t.co/0axXPJ6VQb  I can't wait to read about your recommendations. #100women .,en,['100women'],198904698,Doreenaagyeman,Doreen Awuku-Agyeman,0,1,0,
915015544130109440,2017-10-03 01:48:00,,Dear @KattyKayBBC your article on the confidence gap is more useful than you will ever know. Thanks #100women,en,['100women'],283334613,GwenJBrewer,Gwen 🌈🐯,1,0,0,
915012624735248389,2017-10-03 01:36:24,,The latest Muise News!  https://t.co/CecfYXVYgF #lasvegas #100women,en,"['lasvegas', '100women']",17324722,LesMuise,LesMuise,0,0,0,
915003111340732416,2017-10-03 00:58:36,,"Today's ""Paper-Clips : Staple News"" is out  https://t.co/xAZ1EeOhAD #lasvegas #100women",en,"['lasvegas', '100women']",67102188,Sanjay_Uppal,Sanjay Uppal,0,0,0,
914992048180097024,2017-10-03 00:14:38,,I have discussed this with female colleagues for many years. How the 'confidence gap' holds women back  https://t.co/XNvhVGNyfW #100women,en,['100women'],63200157,daviesLian,Lian Davies,1,0,1,
914991555366260736,2017-10-03 00:12:41,,The latest The HR Vault Daily #HR News!  https://t.co/lyI0IzMOAR #100women #monarch,en,"['hr', '100women', 'monarch']",167433296,TheHRVault,TheHRVault,0,0,0,
914988438981668864,2017-10-03 00:00:18,,The latest The Everybody Biz!!  https://t.co/7j4JPd1Xtl #shooting #100women,en,"['shooting', '100women']",51304901,Bizoppstools,Charles Lipshay,0,0,0,
914981588315901952,2017-10-02 23:33:04,,The latest The Prudent Marketer!  https://t.co/TbUkxbakYG #lasvegas #100women,en,"['lasvegas', '100women']",53395939,_SteveMills,Steve Mills,0,0,0,
914977919805657090,2017-10-02 23:18:30,,@LizEarly @safespacesgirls Hi Liz 👋 Great to hear you'd like to be part of the #100Women Challenge. We'll be in touch!,en,['100women'],801001852171157504,BBC100women,BBC 100 Women,2,0,0,
914974555101425664,2017-10-02 23:05:07,,100 Women: Are rural women smashing the glass ceiling of agriculture?  https://t.co/uK0RpKzyUx @BBC100women #100Women,en,['100women'],2418455418,Glassbreakersco,Glassbreakers,7,0,0,
914973740789837825,2017-10-02 23:01:53,,The latest A Level Business Studies!  https://t.co/NxydJ1vSpC #readbyrichard #100women,en,"['readbyrichard', '100women']",1357733772,ravenpolitics,Ellesmere Politics,0,0,0,
914969211595886594,2017-10-02 22:43:54,,The latest Mike's News!  https://t.co/F4jhJ5PQWr #mufc #100women,en,"['mufc', '100women']",488379626,Mikegalax,Mike,0,0,0,
914964814992097280,2017-10-02 22:26:25,,Esta semana tengo la suerte de trabajar con @patsulbaran desde #SiliconValley para contarles el evento de #100Women sobre techos de cristal.  https://t.co/1whgohVqOz,es,"['siliconvalley', '100women']",54533086,bbc_diez,Beatriz Díez,4,1,0,
914962217484914689,2017-10-02 22:16:06,,"#teamlead tell you in their own words what they will bring to #100Women. Meet @Royaram, @LoriNMackenzie, @nsmargolis and @ruchowdh  https://t.co/qjCOHGNTHK",en,"['teamlead', '100women']",801001852171157504,BBC100women,BBC 100 Women,23,0,13,
914960690867302401,2017-10-02 22:10:02,,@samanthallen @hcwomenleaders #nhswomen #NHScomms #womenleaders #beingvisible #100women,und,"['nhswomen', 'nhscomms', 'womenleaders', 'beingvisible', '100women']",413156878,integrativpsych,shannon r. guglietti,1,0,0,
914960411732082688,2017-10-02 22:08:55,,The latest Correct Balance LLP Daily Digest!  https://t.co/QkCZkVWXf2 #100women #monarch,en,"['100women', 'monarch']",991631228,CorrectBalance,Correct Balance LLP,0,0,0,
914954693499129858,2017-10-02 21:46:12,,The latest Finance Banter Daily!  https://t.co/IrNeD2HRWR #lasvegas #100women,en,"['lasvegas', '100women']",56678100,Financebanter,Finance Banter,0,0,0,
914953521350443010,2017-10-02 21:41:33,,BBC News - BBC 100 Women 2017: Who is on the list?  https://t.co/O5xWIcVrrs #100women #gender #Diversity,en,"['100women', 'gender', 'diversity']",2964607114,Leathwaite_HC,Leathwaite Human Capital,0,0,0,
914951091959320578,2017-10-02 21:31:53,,La journaliste @KattyKayBBC  sur les écarts de confiance qui existent entre  hommes et femmes au travail. #100women  https://t.co/l4KrzODMr6,fr,['100women'],229901392,PremEnAffaires,Premières en affaires,0,0,1,
914949653459849216,2017-10-02 21:26:10,,#100Women: Are rural women smashing the glass ceiling of #agriculture?  https://t.co/4YM5q4heoD,en,"['100women', 'agriculture']",476474589,tiffanystran,Tiffany Tran,1,0,0,
